Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
WySpike Sweepers,ILL,Semi-finals,nashvillecup2023,"[22, 21, 19]","[24, 19, 21]",Premier (5.0)
Asioneer,YMCA,Semi-finals,nashvillecup2023,"[21, 21]","[16, 14]",Premier (5.0)
Absolutely Sozzled,Munch,Semi-finals,nashvillecup2023,"[22, 21]","[20, 13]",Premier (5.0)
GFD Get Gaped,Flubbin Trash,Semi-finals,nashvillecup2023,"[21, 21]","[12, 16]",Premier (5.0)
Revised Banquet,Left Twix,Semi-finals,nashvillecup2023,"[17, 22]","[21, 24]",Premier (5.0)
Sunday Special,Providence,Semi-finals,nashvillecup2023,"[21, 21]","[16, 12]",Premier (5.0)
Mermaid Sparkle,GFD Evasive Maneuvers,P5: Semi-finals,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
Left Twix,Profit Boost,P5: Final,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
Fear Itself,Hive Mind,P9: Quarter-finals,nashvillecup2023,"[-1, -1]","[0, 0]",Premier (5.0)
Skill Issue,A Savage 21st,P9: Quarter-finals,nashvillecup2023,"[20, -1]","[22, 0]",Premier (5.0)
Hive Mind,A Savage 21st,P9: Semi-finals,nashvillecup2023,"[-1, -1]","[0, 0]",Premier (5.0)
Asioneer,GFD Get Gaped,P9: Final,nashvillecup2023,"[0, 0]","[-1, -1]",Premier (5.0)
Asioneer,ILL,9th place,nashvillecup2023,"[16, 1]","[14, 0]",Premier (5.0)
Sunday Special,GFD Get Gaped,9th place,nashvillecup2023,"[-1, -1]","[0, 0]",Premier (5.0)
Skill Issue,Fear Itself,P13: Semi-finals,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
Sunday Special,ILL,P13: Final,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
TRA.wav,Risky Business,P17: Round of 16,nashvillecup2023,"[21, 14, 17]","[19, 21, 21]",Premier (5.0)
DMChilly,Ledbetter/Raman,P17: Round of 16,nashvillecup2023,"[21, 23, 21]","[15, 25, 7]",Premier (5.0)
Kevin's Famous Chili - Taylor’s Version,Risky Business,P17: Quarter-finals,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
Autonomous,DMChilly,P17: Quarter-finals,nashvillecup2023,"[23, 21, 21]","[25, 17, 18]",Premier (5.0)
WySpike Sweepers,YMCA,17th place,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
Flubbin Trash,Revised Banquet,17th place,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
YMCA,Munch,19th place,nashvillecup2023,"[0, 0]","[-1, -1]",Premier (5.0)
Revised Banquet,Providence,19th place,nashvillecup2023,"[21, 21]","[16, 15]",Premier (5.0)
TRA.wav,Ledbetter/Raman,P25: Semi-finals,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
Munch,Providence,P25: Final,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
TRA.wav,Ledbetter/Raman,P25: Semi-finals,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
Munch,Providence,P25: Final,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
Simian Point Club,Rec the Night,Round of 64,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
For Fun,Please Give Me A Good Set Please Please,Round of 64,nashvillecup2023,"[0, 0]","[1, 1]",Contender 4.5+
Bread & Butter,Kiss My Ace,Round of 64,nashvillecup2023,"[3, 0]","[15, 15]",Contender 4.5+
Wild pickles,Simian Point Club,Round of 32,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
AT Fan Club,Heath/Dhankani,Round of 32,nashvillecup2023,"[14, 21, 18]","[21, 18, 21]",Contender 4.5+
Lefties,How I Set Your Mother,Round of 32,nashvillecup2023,"[0, 1, 1]","[1, 0, 0]",Contender 4.5+
Aspiring Contenders,Code Red,Round of 32,nashvillecup2023,"[16, 16]","[21, 21]",Contender 4.5+
Anomaly,Please Give Me A Good Set Please Please,Round of 32,nashvillecup2023,"[21, 22]","[13, 20]",Contender 4.5+
Aces of Club,Fruitcake,Round of 32,nashvillecup2023,"[27, 17, 17]","[25, 21, 21]",Contender 4.5+
Elysium,Dialed,Round of 32,nashvillecup2023,"[21, 21]","[13, 17]",Contender 4.5+
Kiss My Ace,Ben Dover Duffy,Round of 32,nashvillecup2023,"[11, 12]","[21, 21]",Contender 4.5+
Wild pickles,Heath/Dhankani,Round of 16,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
Lefties,Code Red,Round of 16,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
Anomaly,Fruitcake,Round of 16,nashvillecup2023,"[21, 21]","[11, 16]",Contender 4.5+
Elysium,Ben Dover Duffy,Round of 16,nashvillecup2023,"[21, 21]","[18, 15]",Contender 4.5+
Wild pickles,Lefties,Quarter-finals,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
Anomaly,Elysium,Quarter-finals,nashvillecup2023,"[1, 0, 1]","[0, 1, 0]",Contender 4.5+
Wild pickles,Anomaly,Semi-finals,nashvillecup2023,"[0, 1, 1]","[1, 0, 0]",Contender 4.5+
Grab it Don't Slap it,GFD Cleveland Cowboys,Final,nashvillecup2023,"[0, 1, 0]","[1, 0, 1]",Contender 4.5+
Grab it Don't Slap it,Milked fish,1st place,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
Katz/Felty,GFD Cleveland Cowboys,1st place,nashvillecup2023,"[0, 0]","[1, 1]",Contender 4.5+
Grab it Don't Slap it,Unknown,3rd place,nashvillecup2023,"[21, 21]","[18, 13]",Contender 4.5+
Caveman,Milked fish,3rd place,nashvillecup2023,"[0, 0]","[1, 1]",Contender 4.5+
Katz/Felty,Drippy Milk,3rd place,nashvillecup2023,"[19, 21, 22]","[21, 12, 20]",Contender 4.5+
TnT,GFD Cleveland Cowboys,3rd place,nashvillecup2023,"[0, 0]","[1, 1]",Contender 4.5+
Grab it Don't Slap it,Macroball,Semi-finals,nashvillecup2023,"[21, 21]","[13, 10]",Contender 4.5+
Goldman Stacks,Unknown,Semi-finals,nashvillecup2023,"[11, 18]","[21, 21]",Contender 4.5+
2 inches,Caveman,Semi-finals,nashvillecup2023,"[15, 17]","[21, 21]",Contender 4.5+
Unkown,Milked fish,Semi-finals,nashvillecup2023,"[0, 0]","[1, 1]",Contender 4.5+
Katz/Felty,[HRN] Gorilla Glue,Semi-finals,nashvillecup2023,"[21, 21]","[15, 17]",Contender 4.5+
ball of duty,Drippy Milk,Semi-finals,nashvillecup2023,"[17, 21, 9]","[21, 16, 21]",Contender 4.5+
TnT,Goblin & Goldie,Semi-finals,nashvillecup2023,"[21, 21]","[19, 14]",Contender 4.5+
Double D,GFD Cleveland Cowboys,Semi-finals,nashvillecup2023,"[0, 0]","[1, 1]",Contender 4.5+
Macroball,Weepinbell,Quarter-finals,nashvillecup2023,"[0, 1, 1]","[1, 0, 0]",Contender 4.5+
[HRN] Gorilla Glue,S^2,Quarter-finals,nashvillecup2023,"[16, 15]","[14, 11]",Contender 4.5+
Elysium,Lefties,P5: Semi-finals,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Katz/Felty,Milked fish,P5: Final,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Code Red,Heath/Dhankani,P9: Quarter-finals,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
Ben Dover Duffy,Fruitcake,P9: Quarter-finals,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Caveman,Unknown,9th place,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
TnT,Drippy Milk,9th place,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
AT Fan Club,Simian Point Club,P17: Round of 16,nashvillecup2023,"[0, 1, 1]","[1, 0, 0]",Contender 4.5+
How I Set Your Mother,Aspiring Contenders,P17: Round of 16,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
Aces of Club,Please Give Me A Good Set Please Please,P17: Round of 16,nashvillecup2023,"[21, 18, 21]","[12, 21, 17]",Contender 4.5+
Dialed,Kiss My Ace,P17: Round of 16,nashvillecup2023,"[0, 0]","[1, 1]",Contender 4.5+
AT Fan Club,How I Set Your Mother,P17: Quarter-finals,nashvillecup2023,"[0, 0]","[-1, -1]",Contender 4.5+
Aces of Club,Kiss My Ace,P17: Quarter-finals,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
AT Fan Club,Aces of Club,P17: Semi-finals,nashvillecup2023,"[0, -1, 18]","[-1, 0, 21]",Contender 4.5+
Macroball,ball of duty,P17: Final,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
Macroball,Unkown,17th place,nashvillecup2023,"[1, 0, 1]","[0, 1, 0]",Contender 4.5+
ball of duty,Goblin & Goldie,17th place,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
Goldman Stacks,Macroball,19th place,nashvillecup2023,"[19, 19]","[21, 21]",Contender 4.5+
2 inches,Unkown,19th place,nashvillecup2023,"[0, 0]","[1, 1]",Contender 4.5+
ball of duty,[HRN] Gorilla Glue,19th place,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
Goblin & Goldie,Double D,19th place,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
Kiss My Ace,How I Set Your Mother,P21: Semi-finals,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Goblin & Goldie,Unkown,P21: Final,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Aspiring Contenders,Simian Point Club,P25: Quarter-finals,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Dialed,Please Give Me A Good Set Please Please,P25: Quarter-finals,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
2 inches,Goldman Stacks,25th place,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Double D,[HRN] Gorilla Glue,25th place,nashvillecup2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
For Fun,Bread & Butter,P33: Quarter-finals,nashvillecup2023,"[0, 0]","[1, 1]",Contender 4.5+
Rec the Night,Bread & Butter,P33: Semi-finals,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
Weepinbell,S^2,P33: Final,nashvillecup2023,"[1, 1]","[0, 0]",Contender 4.5+
