Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Fjordy boys,Maybe this time it’ll be… Different,Round of 32,ers23nova,"[19, 17]","[21, 21]",4.5+ Contender (Open)
BUTTER,Blue fog,Round of 32,ers23nova,"[1, 1]","[0, 0]",4.5+ Contender (Open)
CRO Jungle Juice,Quarter Pounder with Cheese,Round of 32,ers23nova,"[21, 21]","[14, 18]",4.5+ Contender (Open)
River rats,RoHo,Round of 32,ers23nova,"[1, 0, 1]","[0, 1, 0]",4.5+ Contender (Open)
Bernard/Narayan,Celestino/Field,Round of 32,ers23nova,"[21, 21]","[13, 17]",4.5+ Contender (Open)
Williamsburg Roundnet,The 410,Round of 32,ers23nova,"[21, 21]","[9, 7]",4.5+ Contender (Open)
Silly Geese,Buckets,Round of 32,ers23nova,"[21, 21]","[18, 17]",4.5+ Contender (Open)
55 BURGERS 55 FRIES 55 TACOS 55 PIES,Molenheide Munchkins,Round of 32,ers23nova,"[24, 17, 21]","[22, 21, 18]",4.5+ Contender (Open)
silva stokes,Hero Team 32,Round of 32,ers23nova,"[21, 21]","[15, 13]",4.5+ Contender (Open)
Contender? Hardly know her,Sloppy Steaks,Round of 32,ers23nova,"[21, 21]","[14, 15]",4.5+ Contender (Open)
Quick Draw,Judy Hopps Fans,Round of 32,ers23nova,"[21, 21]","[9, 4]",4.5+ Contender (Open)
Castores,TRP VT B3,Round of 32,ers23nova,"[21, 21]","[11, 13]",4.5+ Contender (Open)
"All Gas, No Brakes",Just Daudelin Around,Round of 32,ers23nova,"[21, 22]","[14, 20]",4.5+ Contender (Open)
*Not* Rookie SZN,Balloon Knots,Round of 32,ers23nova,"[19, 16]","[21, 21]",4.5+ Contender (Open)
Katz/Felty,ball of duty,Round of 16,ers23nova,"[23, 19]","[25, 21]",4.5+ Contender (Open)
Maybe this time it’ll be… Different,BUTTER,Round of 16,ers23nova,"[11, 16]","[21, 21]",4.5+ Contender (Open)
CRO Jungle Juice,River rats,Round of 16,ers23nova,"[21, 21]","[9, 15]",4.5+ Contender (Open)
Bernard/Narayan,Williamsburg Roundnet,Round of 16,ers23nova,"[0, 1, 0]","[1, 0, 1]",4.5+ Contender (Open)
Silly Geese,55 BURGERS 55 FRIES 55 TACOS 55 PIES,Round of 16,ers23nova,"[19, 21, 24]","[21, 18, 26]",4.5+ Contender (Open)
silva stokes,Contender? Hardly know her,Round of 16,ers23nova,"[21, 21]","[15, 17]",4.5+ Contender (Open)
Quick Draw,Castores,Round of 16,ers23nova,"[21, 21]","[17, 19]",4.5+ Contender (Open)
"All Gas, No Brakes",Balloon Knots,Round of 16,ers23nova,"[21, 21]","[18, 15]",4.5+ Contender (Open)
ball of duty,BUTTER,Quarter-finals,ers23nova,"[15, 11]","[21, 21]",4.5+ Contender (Open)
CRO Jungle Juice,Williamsburg Roundnet,Quarter-finals,ers23nova,"[17, 21, 21]","[21, 19, 16]",4.5+ Contender (Open)
55 BURGERS 55 FRIES 55 TACOS 55 PIES,silva stokes,Quarter-finals,ers23nova,"[16, 17]","[21, 21]",4.5+ Contender (Open)
Quick Draw,"All Gas, No Brakes",Quarter-finals,ers23nova,"[19, 21, 21]","[21, 16, 16]",4.5+ Contender (Open)
BUTTER,CRO Jungle Juice,Semi-finals,ers23nova,"[13, 20]","[21, 22]",4.5+ Contender (Open)
silva stokes,Quick Draw,Semi-finals,ers23nova,"[16, 21, 18]","[21, 15, 21]",4.5+ Contender (Open)
CRO Jungle Juice,Quick Draw,Final,ers23nova,"[-1, -1]","[0, 0]",4.5+ Contender (Open)
silva stokes,BUTTER,Third Place,ers23nova,"[1, 1]","[0, 0]",4.5+ Contender (Open)
Williamsburg Roundnet,ball of duty,P5: Semi-finals,ers23nova,"[21, 21]","[0, 0]",4.5+ Contender (Open)
"All Gas, No Brakes",55 BURGERS 55 FRIES 55 TACOS 55 PIES,P5: Semi-finals,ers23nova,"[1, 1]","[0, 0]",4.5+ Contender (Open)
Williamsburg Roundnet,"All Gas, No Brakes",P5: Final,ers23nova,"[0, 0]","[1, 1]",4.5+ Contender (Open)
55 BURGERS 55 FRIES 55 TACOS 55 PIES,ball of duty,P5: Final,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Contender (Open)
Maybe this time it’ll be… Different,Katz/Felty,P9: Quarter-finals,ers23nova,"[0, 0]","[-2, -2]",4.5+ Contender (Open)
Bernard/Narayan,River rats,P9: Quarter-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Contender (Open)
Contender? Hardly know her,Silly Geese,P9: Quarter-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Contender (Open)
Balloon Knots,Castores,P9: Quarter-finals,ers23nova,"[0, 0]","[1, 1]",4.5+ Contender (Open)
Blue fog,Fjordy boys,P17: Round of 16,ers23nova,"[-2, -2]","[0, 0]",4.5+ Contender (Open)
RoHo,Quarter Pounder with Cheese,P17: Round of 16,ers23nova,"[18, 21, 16]","[21, 16, 21]",4.5+ Contender (Open)
The 410,Celestino/Field,P17: Round of 16,ers23nova,"[-2, -2]","[0, 0]",4.5+ Contender (Open)
Molenheide Munchkins,Buckets,P17: Round of 16,ers23nova,"[21, 0]","[17, -1]",4.5+ Contender (Open)
Sloppy Steaks,Hero Team 32,P17: Round of 16,ers23nova,"[-2, -2]","[0, 0]",4.5+ Contender (Open)
TRP VT B3,Judy Hopps Fans,P17: Round of 16,ers23nova,"[21, 21]","[19, 15]",4.5+ Contender (Open)
*Not* Rookie SZN,Just Daudelin Around,P17: Round of 16,ers23nova,"[15, 21, 21]","[21, 15, 19]",4.5+ Contender (Open)
Electric Sense,Fjordy boys,P17: Quarter-finals,ers23nova,"[21, 18, 21]","[17, 21, 17]",4.5+ Contender (Open)
Quarter Pounder with Cheese,Celestino/Field,P17: Quarter-finals,ers23nova,"[1, 1]","[0, 0]",4.5+ Contender (Open)
Molenheide Munchkins,Hero Team 32,P17: Quarter-finals,ers23nova,"[21, 0]","[13, -1]",4.5+ Contender (Open)
TRP VT B3,*Not* Rookie SZN,P17: Quarter-finals,ers23nova,"[0, 0]","[1, 1]",4.5+ Contender (Open)
Electric Sense,Quarter Pounder with Cheese,P17: Semi-finals,ers23nova,"[22, 1, 0]","[20, 0, 0]",4.5+ Contender (Open)
Molenheide Munchkins,*Not* Rookie SZN,P17: Semi-finals,ers23nova,"[0, 0]","[1, 1]",4.5+ Contender (Open)
Electric Sense,*Not* Rookie SZN,P17: Final,ers23nova,"[14, 0]","[21, 1]",4.5+ Contender (Open)
Molenheide Munchkins,Quarter Pounder with Cheese,P17: Final,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Contender (Open)
Celestino/Field,Fjordy boys,P21: Semi-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Contender (Open)
TRP VT B3,Hero Team 32,P21: Semi-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Contender (Open)
The 410,RoHo,P25: Quarter-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Contender (Open)
Sloppy Steaks,Buckets,P25: Quarter-finals,ers23nova,"[-1, -1]","[0, 0]",4.5+ Contender (Open)
Just Daudelin Around,Judy Hopps Fans,P25: Quarter-finals,ers23nova,"[21, 1]","[11, 0]",4.5+ Contender (Open)
Buckets,Just Daudelin Around,P25: Semi-finals,ers23nova,"[14, 0]","[21, 1]",4.5+ Contender (Open)
Judy Hopps Fans,Sloppy Steaks,P29: Semi-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Contender (Open)
Judy Hopps Fans,Sloppy Steaks,P29: Semi-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Contender (Open)
Nittany Nation,Slapped,Round of 32,ers23nova,"[22, 21, 18]","[24, 18, 21]",5.0+ Premier (Open)
Boat Carriers,Easily Trafficked,Round of 32,ers23nova,"[21, 21]","[13, 17]",5.0+ Premier (Open)
GFD Shorter & Taller,LL Unfinished Business,Round of 32,ers23nova,"[21, 21]","[16, 9]",5.0+ Premier (Open)
Project Roundnet,GwR Night nighT,Round of 32,ers23nova,"[19, 21, 21]","[21, 17, 10]",5.0+ Premier (Open)
Autonomous,CNU Mustard Packets,Round of 32,ers23nova,"[21, 21]","[14, 14]",5.0+ Premier (Open)
Limitless Faith,PBR Mikey & Mackey,Round of 32,ers23nova,"[19, 17]","[21, 21]",5.0+ Premier (Open)
Eternal Atake,The Whole Bag,Round of 32,ers23nova,"[21, 21]","[14, 15]",5.0+ Premier (Open)
Jersey Boyz,Martin/Garrett,Round of 32,ers23nova,"[21, 21]","[17, 19]",5.0+ Premier (Open)
Chandler is my handler,PBR Jared Almon,Round of 32,ers23nova,"[15, 21, 23]","[21, 16, 21]",5.0+ Premier (Open)
BD Energy,Tazzmires,Round of 32,ers23nova,"[21, 21]","[11, 18]",5.0+ Premier (Open)
Frag/Cummings,VBR CeeDeez 💿,Round of 32,ers23nova,"[21, 21]","[16, 17]",5.0+ Premier (Open)
TRP Spotless,Slapped,Round of 16,ers23nova,"[21, 21]","[12, 12]",5.0+ Premier (Open)
Boat Carriers,GFD Shorter & Taller,Round of 16,ers23nova,"[16, 21, 19]","[21, 19, 21]",5.0+ Premier (Open)
Profit Boost,Project Roundnet,Round of 16,ers23nova,"[21, 21]","[19, 18]",5.0+ Premier (Open)
Homemade Dynamite,Autonomous,Round of 16,ers23nova,"[17, 18]","[21, 21]",5.0+ Premier (Open)
Bot House,PBR Mikey & Mackey,Round of 16,ers23nova,"[21, 21]","[12, 15]",5.0+ Premier (Open)
Eternal Atake,Jersey Boyz,Round of 16,ers23nova,"[27, 21, 19]","[29, 15, 21]",5.0+ Premier (Open)
TRP Volley Dawgs,Chandler is my handler,Round of 16,ers23nova,"[21, 21]","[14, 18]",5.0+ Premier (Open)
BD Energy,Frag/Cummings,Round of 16,ers23nova,"[16, 15]","[21, 21]",5.0+ Premier (Open)
TRP Spotless,GFD Shorter & Taller,Quarter-finals,ers23nova,"[21, 21, 21]","[23, 19, 19]",5.0+ Premier (Open)
Profit Boost,Autonomous,Quarter-finals,ers23nova,"[22, 26]","[24, 28]",5.0+ Premier (Open)
Bot House,Jersey Boyz,Quarter-finals,ers23nova,"[21, 21]","[13, 18]",5.0+ Premier (Open)
TRP Volley Dawgs,Frag/Cummings,Quarter-finals,ers23nova,"[21, 21]","[19, 18]",5.0+ Premier (Open)
TRP Spotless,Autonomous,Semi-finals,ers23nova,"[21, 21]","[15, 15]",5.0+ Premier (Open)
Bot House,TRP Volley Dawgs,Semi-finals,ers23nova,"[21, 21]","[19, 16]",5.0+ Premier (Open)
TRP Spotless,Bot House,Final,ers23nova,"[21, 18, 21]","[19, 21, 16]",5.0+ Premier (Open)
TRP Volley Dawgs,Autonomous,Third Place,ers23nova,"[21, 21]","[14, 15]",5.0+ Premier (Open)
Profit Boost,GFD Shorter & Taller,P5: Semi-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",5.0+ Premier (Open)
Frag/Cummings,Jersey Boyz,P5: Semi-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",5.0+ Premier (Open)
Boat Carriers,Slapped,P9: Quarter-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",5.0+ Premier (Open)
Homemade Dynamite,Project Roundnet,P9: Quarter-finals,ers23nova,"[21, -1, -1]","[12, -1, -1]",5.0+ Premier (Open)
Eternal Atake,PBR Mikey & Mackey,P9: Quarter-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",5.0+ Premier (Open)
BD Energy,Chandler is my handler,P9: Quarter-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",5.0+ Premier (Open)
LL Unfinished Business,Easily Trafficked,P17: Round of 16,ers23nova,"[22, 16, -2]","[20, 21, 0]",5.0+ Premier (Open)
Martin/Garrett,The Whole Bag,P17: Round of 16,ers23nova,"[18, 19]","[21, 21]",5.0+ Premier (Open)
VBR CeeDeez 💿,Tazzmires,P17: Round of 16,ers23nova,"[21, 21]","[16, 17]",5.0+ Premier (Open)
Nittany Nation,Easily Trafficked,P17: Quarter-finals,ers23nova,"[-2, -2]","[0, 0]",5.0+ Premier (Open)
GwR Night nighT,CNU Mustard Packets,P17: Quarter-finals,ers23nova,"[0, 0]","[-2, -2]",5.0+ Premier (Open)
Limitless Faith,The Whole Bag,P17: Quarter-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",5.0+ Premier (Open)
PBR Jared Almon,VBR CeeDeez 💿,P17: Quarter-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",5.0+ Premier (Open)
Easily Trafficked,GwR Night nighT,P17: Semi-finals,ers23nova,"[0, 0]","[-1, -1]",5.0+ Premier (Open)
CNU Mustard Packets,Nittany Nation,P21: Semi-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",5.0+ Premier (Open)
Martin/Garrett,Tazzmires,P25: Semi-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",5.0+ Premier (Open)
Martin/Garrett,Tazzmires,P25: Semi-finals,ers23nova,"[-1, -1, -1]","[-1, -1, -1]",5.0+ Premier (Open)
Wet Fleece,Simply Bad,Semi-finals,ers23nova,"[0, 0]","[-2, -2]",2.0-3.0 Open Intermediate
Le Pass Down,Spike It Like It's Hot,Semi-finals,ers23nova,"[13, 21, 18]","[21, 18, 21]",2.0-3.0 Open Intermediate
Wet Fleece,Spike It Like It's Hot,Final,ers23nova,"[21, 21]","[16, 16]",2.0-3.0 Open Intermediate
Le Pass Down,Simply Bad,Third Place,ers23nova,"[0, 0]","[-2, -2]",2.0-3.0 Open Intermediate
Wet Fleece,Simply Bad,Semi-finals,ers23nova,"[0, 0]","[-2, -2]",2.0-3.0 Open Intermediate
Le Pass Down,Spike It Like It's Hot,Semi-finals,ers23nova,"[13, 21, 18]","[21, 18, 21]",2.0-3.0 Open Intermediate
Wet Fleece,Spike It Like It's Hot,Final,ers23nova,"[21, 21]","[16, 16]",2.0-3.0 Open Intermediate
Le Pass Down,Simply Bad,Third Place,ers23nova,"[0, 0]","[-2, -2]",2.0-3.0 Open Intermediate
