Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
E10,Y’all spike eh?,Semi-finals,fl-roundnet-open-23,"[0, 0]","[1, 1]",Contender (Open 4.5)
Sauerkraut,Round 2 #notkayne,Final,fl-roundnet-open-23,"[16, 19]","[21, 21]",Contender (Open 4.5)
Rim Reapers,Sauerkraut,1st place,fl-roundnet-open-23,"[19, 21, 13]","[21, 17, 21]",Contender (Open 4.5)
Terrible Internship Locations,Round 2 #notkayne,1st place,fl-roundnet-open-23,"[0, 0]","[1, 1]",Contender (Open 4.5)
Rim Reapers,Cutting Season,3rd place,fl-roundnet-open-23,"[21, 19, 21]","[16, 21, 12]",Contender (Open 4.5)
Sauerkraut,Eppes/Randall,3rd place,fl-roundnet-open-23,"[21, 21]","[18, 16]",Contender (Open 4.5)
Terrible Internship Locations,PBR Backpackers 🎒,3rd place,fl-roundnet-open-23,"[21, 21]","[16, 18]",Contender (Open 4.5)
Impeccable,Round 2 #notkayne,3rd place,fl-roundnet-open-23,"[0, 0]","[1, 1]",Contender (Open 4.5)
Rim Reapers,IPS Spike,Semi-finals,fl-roundnet-open-23,"[21, 21]","[12, 15]",Contender (Open 4.5)
Cutting Season,Nic Sick 💨,Semi-finals,fl-roundnet-open-23,"[1, 1]","[0, 0]",Contender (Open 4.5)
Sauerkraut,Bundy/Felty,Semi-finals,fl-roundnet-open-23,"[21, 21]","[15, 9]",Contender (Open 4.5)
Eppes/Randall,Juicy J's,Semi-finals,fl-roundnet-open-23,"[21, 21]","[9, 13]",Contender (Open 4.5)
Terrible Internship Locations,UT Tractors,Semi-finals,fl-roundnet-open-23,"[21, 21]","[15, 8]",Contender (Open 4.5)
PBR Backpackers 🎒,some jitties,Semi-finals,fl-roundnet-open-23,"[21, 21]","[18, 12]",Contender (Open 4.5)
Impeccable,Ace in our Veins,Semi-finals,fl-roundnet-open-23,"[21, 21]","[18, 14]",Contender (Open 4.5)
Round 2 #notkayne,Barber Shop,Semi-finals,fl-roundnet-open-23,"[21, 21]","[3, 7]",Contender (Open 4.5)
Cola Boys,Net Gains,P5: Semi-finals,fl-roundnet-open-23,"[0, 0]","[1, 1]",Contender (Open 4.5)
Terrible Internship Locations,Rim Reapers,P5: Final,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Contender (Open 4.5)
Nate B-Rent,Thoughtless,P9: Quarter-finals,fl-roundnet-open-23,"[0, 0]","[1, 1]",Contender (Open 4.5)
Farm Bros,Black Lotus,P9: Quarter-finals,fl-roundnet-open-23,"[1, 1]","[0, 0]",Contender (Open 4.5)
Thoughtless,Farm Bros,P9: Semi-finals,fl-roundnet-open-23,"[21, 1]","[13, 0]",Contender (Open 4.5)
Eppes/Randall,PBR Backpackers 🎒,P9: Final,fl-roundnet-open-23,"[0, 0]","[1, 1]",Contender (Open 4.5)
Eppes/Randall,Cutting Season,9th place,fl-roundnet-open-23,"[0, 1, 1]","[1, 0, 0]",Contender (Open 4.5)
Impeccable,PBR Backpackers 🎒,9th place,fl-roundnet-open-23,"[18, 0]","[21, 1]",Contender (Open 4.5)
Black Lotus,Nate B-Rent,P13: Semi-finals,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Contender (Open 4.5)
Impeccable,Cutting Season,P13: Final,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Contender (Open 4.5)
PJ and Les,2004 Toyota Corolla,P17: Round of 16,fl-roundnet-open-23,"[0, 0]","[1, 1]",Contender (Open 4.5)
Drink Prime,S.O.S,P17: Round of 16,fl-roundnet-open-23,"[0, 0]","[1, 1]",Contender (Open 4.5)
Jammin',Mash Potatoes,P17: Round of 16,fl-roundnet-open-23,"[24, 21]","[22, 13]",Contender (Open 4.5)
Big Z is Back,2004 Toyota Corolla,P17: Quarter-finals,fl-roundnet-open-23,"[0, 0]","[1, 1]",Contender (Open 4.5)
S.O.S,Jammin',P17: Quarter-finals,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Contender (Open 4.5)
Bundy/Felty,Barber Shop,P17: Final,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Contender (Open 4.5)
IPS Spike,Bundy/Felty,17th place,fl-roundnet-open-23,"[0, 0]","[1, 1]",Contender (Open 4.5)
UT Tractors,Barber Shop,17th place,fl-roundnet-open-23,"[16, 5]","[21, 15]",Contender (Open 4.5)
Nic Sick 💨,IPS Spike,19th place,fl-roundnet-open-23,"[10, 13]","[15, 15]",Contender (Open 4.5)
Bundy/Felty,Juicy J's,19th place,fl-roundnet-open-23,"[1, 1]","[0, 0]",Contender (Open 4.5)
some jitties,UT Tractors,19th place,fl-roundnet-open-23,"[0, 0]","[21, 21]",Contender (Open 4.5)
Ace in our Veins,Barber Shop,19th place,fl-roundnet-open-23,"[14, 9]","[21, 21]",Contender (Open 4.5)
UT Tractors,IPS Spike,P21: Final,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Contender (Open 4.5)
Mash Potatoes,Drink Prime,P25: Quarter-finals,fl-roundnet-open-23,"[1, 1]","[0, 0]",Contender (Open 4.5)
PJ and Les,Mash Potatoes,P25: Semi-finals,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Contender (Open 4.5)
Juicy J's,Nic Sick 💨,25th place,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Contender (Open 4.5)
Ace in our Veins,some jitties,25th place,fl-roundnet-open-23,"[1, 1]","[0, 0]",Contender (Open 4.5)
Bunze/Bunze,Requals needed,Round of 32,fl-roundnet-open-23,"[16, 21, 20]","[21, 17, 22]",Premier (5.0)
Impulse,Bingu!,Round of 32,fl-roundnet-open-23,"[21, 21]","[17, 15]",Premier (5.0)
Clean Combo,Anti-Creamy,Round of 32,fl-roundnet-open-23,"[21, 21]","[14, 9]",Premier (5.0)
Mermaid Sparkle,a We just wanna be top of the list,Round of 32,fl-roundnet-open-23,"[21, 21]","[11, 13]",Premier (5.0)
Catalyst,BOT Sons of Thunder,Round of 32,fl-roundnet-open-23,"[21, 30, 21]","[18, 32, 18]",Premier (5.0)
Lazy,Darma,Round of 32,fl-roundnet-open-23,"[1, 1]","[0, 0]",Premier (5.0)
Joseph/Rose,CRO Weather Boosted,Round of 32,fl-roundnet-open-23,"[21, 21]","[17, 15]",Premier (5.0)
Bot House,Requals needed,Round of 16,fl-roundnet-open-23,"[21, 21]","[16, 12]",Premier (5.0)
Impulse,Clean Combo,Round of 16,fl-roundnet-open-23,"[21, 15, 13]","[19, 21, 21]",Premier (5.0)
Mermaid Sparkle,Catalyst,Round of 16,fl-roundnet-open-23,"[21, 21]","[13, 10]",Premier (5.0)
Lazy,Joseph/Rose,Round of 16,fl-roundnet-open-23,"[21, 21]","[16, 18]",Premier (5.0)
Bot House,Clean Combo,Quarter-finals,fl-roundnet-open-23,"[16, 22]","[21, 24]",Premier (5.0)
Mermaid Sparkle,Lazy,Quarter-finals,fl-roundnet-open-23,"[21, 21]","[10, 10]",Premier (5.0)
Clean Combo,Mermaid Sparkle,Semi-finals,fl-roundnet-open-23,"[24, 16, 20]","[22, 21, 22]",Premier (5.0)
Insystem,TRP Empty Set,Final,fl-roundnet-open-23,"[22, 21]","[20, 18]",Premier (5.0)
Insystem,WySpike CrossBearers,1st place,fl-roundnet-open-23,"[21, 14]","[16, 11]",Premier (5.0)
TRP Empty Set,Marino’s Mistress,1st place,fl-roundnet-open-23,"[38, 21]","[36, 17]",Premier (5.0)
Insystem,Lateral Epicondylitis,3rd place,fl-roundnet-open-23,"[21, 21]","[12, 10]",Premier (5.0)
Chilly Chillies,WySpike CrossBearers,3rd place,fl-roundnet-open-23,"[25, 16, 19]","[23, 21, 21]",Premier (5.0)
TRP Empty Set,Glizzy Gladiators,3rd place,fl-roundnet-open-23,"[15, 21, 21]","[21, 17, 16]",Premier (5.0)
TRP Moms Love Us,Marino’s Mistress,3rd place,fl-roundnet-open-23,"[21, 19, 23]","[17, 21, 25]",Premier (5.0)
Insystem,Hill/Midgett,Semi-finals,fl-roundnet-open-23,"[21, 21]","[15, 11]",Premier (5.0)
Lateral Epicondylitis,Quadzillas,Semi-finals,fl-roundnet-open-23,"[19, 21, 21]","[21, 17, 16]",Premier (5.0)
Chilly Chillies,Kim jong-illest rapper alive,Semi-finals,fl-roundnet-open-23,"[22, 21]","[20, 16]",Premier (5.0)
Boom Ballin,WySpike CrossBearers,Semi-finals,fl-roundnet-open-23,"[38, 17]","[40, 21]",Premier (5.0)
TRP Empty Set,Tidal Wave,Semi-finals,fl-roundnet-open-23,"[21, 21]","[5, 14]",Premier (5.0)
Glizzy Gladiators,Benny Boo & Jare Bear,Semi-finals,fl-roundnet-open-23,"[21, 21]","[14, 19]",Premier (5.0)
TRP Moms Love Us,CRO Indi Partners,Semi-finals,fl-roundnet-open-23,"[21, 21]","[11, 16]",Premier (5.0)
Marino’s Mistress,SubZero,Semi-finals,fl-roundnet-open-23,"[21, 21]","[18, 16]",Premier (5.0)
Lazy,Bot House,P5: Semi-finals,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
Marino’s Mistress,WySpike CrossBearers,P5: Final,fl-roundnet-open-23,"[1, 1]","[0, 0]",Premier (5.0)
Impulse,Requals needed,P9: Quarter-finals,fl-roundnet-open-23,"[1, 1]","[0, 0]",Premier (5.0)
Joseph/Rose,Catalyst,P9: Quarter-finals,fl-roundnet-open-23,"[0, 0]","[1, 1]",Premier (5.0)
Impulse,Catalyst,P9: Semi-finals,fl-roundnet-open-23,"[0, 0]","[1, 1]",Premier (5.0)
Chilly Chillies,Glizzy Gladiators,P9: Final,fl-roundnet-open-23,"[0, 0]","[1, 1]",Premier (5.0)
Chilly Chillies,Lateral Epicondylitis,9th place,fl-roundnet-open-23,"[1, 1]","[0, 0]",Premier (5.0)
TRP Moms Love Us,Glizzy Gladiators,9th place,fl-roundnet-open-23,"[0, 0]","[1, 1]",Premier (5.0)
Joseph/Rose,Requals needed,P13: Semi-finals,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
TRP Moms Love Us,Lateral Epicondylitis,P13: Final,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
Bingu!,Anti-Creamy,P17: Round of 16,fl-roundnet-open-23,"[19, 21, 21]","[21, 19, 14]",Premier (5.0)
BOT Sons of Thunder,a We just wanna be top of the list,P17: Round of 16,fl-roundnet-open-23,"[2, 1]","[21, 21]",Premier (5.0)
Darma,CRO Weather Boosted,P17: Round of 16,fl-roundnet-open-23,"[-1, -1]","[0, 0]",Premier (5.0)
Bunze/Bunze,Bingu!,P17: Quarter-finals,fl-roundnet-open-23,"[0, 0]","[-1, -1]",Premier (5.0)
a We just wanna be top of the list,CRO Weather Boosted,P17: Quarter-finals,fl-roundnet-open-23,"[21, 21]","[12, 12]",Premier (5.0)
Bunze/Bunze,a We just wanna be top of the list,P17: Semi-finals,fl-roundnet-open-23,"[16, 17]","[21, 21]",Premier (5.0)
Hill/Midgett,Benny Boo & Jare Bear,P17: Final,fl-roundnet-open-23,"[-2, -2]","[0, 0]",Premier (5.0)
Hill/Midgett,Kim jong-illest rapper alive,17th place,fl-roundnet-open-23,"[1, 1]","[0, 0]",Premier (5.0)
Benny Boo & Jare Bear,CRO Indi Partners,17th place,fl-roundnet-open-23,"[19, 21, 21]","[21, 16, 16]",Premier (5.0)
Quadzillas,Hill/Midgett,19th place,fl-roundnet-open-23,"[-1, -1]","[0, 0]",Premier (5.0)
Kim jong-illest rapper alive,Boom Ballin,19th place,fl-roundnet-open-23,"[1, 1]","[0, 0]",Premier (5.0)
Benny Boo & Jare Bear,Tidal Wave,19th place,fl-roundnet-open-23,"[21, 19, 21]","[10, 21, 19]",Premier (5.0)
CRO Indi Partners,SubZero,19th place,fl-roundnet-open-23,"[1, 1]","[0, 0]",Premier (5.0)
CRO Weather Boosted,Bingu!,P21: Semi-finals,fl-roundnet-open-23,"[0, 0]","[-1, -1]",Premier (5.0)
CRO Indi Partners,Kim jong-illest rapper alive,P21: Final,fl-roundnet-open-23,"[1, 1]","[0, 0]",Premier (5.0)
Darma,BOT Sons of Thunder,P25: Quarter-finals,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
Boom Ballin,Quadzillas,25th place,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
SubZero,Tidal Wave,25th place,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Premier (5.0)
OnOr,Katrina and Audrey,Round of 16,fl-roundnet-open-23,"[17, 17]","[21, 21]",Women's (3.0-5.0)
Cat Daddies,Katrina and Audrey,Quarter-finals,fl-roundnet-open-23,"[21, 21]","[10, 13]",Women's (3.0-5.0)
Space Monkeys 🚀🐒,ding/angeletti,Quarter-finals,fl-roundnet-open-23,"[21, 21]","[16, 17]",Women's (3.0-5.0)
Cat Daddies,Space Monkeys 🚀🐒,Semi-finals,fl-roundnet-open-23,"[21, 21]","[19, 17]",Women's (3.0-5.0)
Impulsive,Morehouse/Pierson,Final,fl-roundnet-open-23,"[21, 21]","[17, 18]",Women's (3.0-5.0)
Impulsive,Florabama,1st place,fl-roundnet-open-23,"[21, 21]","[12, 15]",Women's (3.0-5.0)
Morehouse/Pierson,cuttin up,1st place,fl-roundnet-open-23,"[21, 21]","[12, 13]",Women's (3.0-5.0)
Florabama,Wilson/DePaolo,3rd place,fl-roundnet-open-23,"[21, 21]","[2, 6]",Women's (3.0-5.0)
ding/angeletti,Katrina and Audrey,P5: Semi-finals,fl-roundnet-open-23,"[21, 21]","[14, 13]",Women's (3.0-5.0)
cuttin up,Florabama,P5: Final,fl-roundnet-open-23,"[21, 15, -1]","[17, 21, -1]",Women's (3.0-5.0)
Sass to the Grass,Wics,Semi-finals,fl-roundnet-open-23,"[21, 21]","[10, 14]",Mixed Intermediate (3.0)
Lulu Limón,Better late then never,Final,fl-roundnet-open-23,"[22, 21]","[20, 19]",Mixed Intermediate (3.0)
Sass to the Grass,Wics,Semi-finals,fl-roundnet-open-23,"[21, 21]","[10, 14]",Mixed Intermediate (3.0)
Lulu Limón,Better late then never,Final,fl-roundnet-open-23,"[22, 21]","[20, 19]",Mixed Intermediate (3.0)
Scott/Rafa,B-Olivia,Round of 16,fl-roundnet-open-23,"[21, 17, 17]","[19, 21, 21]",Mixed Advanced (4.5)
Coup de Tête,Beach Bums🌴,Round of 16,fl-roundnet-open-23,"[21, 22]","[11, 20]",Mixed Advanced (4.5)
MAD Jelly,Demon time,Round of 16,fl-roundnet-open-23,"[1, 1]","[0, 0]",Mixed Advanced (4.5)
Mixed Signals,B-Olivia,Quarter-finals,fl-roundnet-open-23,"[18, 21, 21]","[21, 17, 17]",Mixed Advanced (4.5)
Coup de Tête,MAD Jelly,Quarter-finals,fl-roundnet-open-23,"[15, 19]","[21, 21]",Mixed Advanced (4.5)
Mixed Signals,MAD Jelly,Semi-finals,fl-roundnet-open-23,"[21, 21]","[18, 16]",Mixed Advanced (4.5)
Jawdroppers,That was too easy,Final,fl-roundnet-open-23,"[21, 21]","[18, 17]",Mixed Advanced (4.5)
Jawdroppers,Flugelhorn,1st place,fl-roundnet-open-23,"[21, 18, 21]","[14, 21, 11]",Mixed Advanced (4.5)
That was too easy,Ding around the Rosie,1st place,fl-roundnet-open-23,"[21, 21]","[19, 15]",Mixed Advanced (4.5)
Jawdroppers,Two Thumbs Up,3rd place,fl-roundnet-open-23,"[21, 21]","[10, 17]",Mixed Advanced (4.5)
stizzy,Flugelhorn,3rd place,fl-roundnet-open-23,"[23, 17]","[25, 21]",Mixed Advanced (4.5)
That was too easy,choppa and the stick,3rd place,fl-roundnet-open-23,"[18, 21, 21]","[21, 13, 17]",Mixed Advanced (4.5)
Ding around the Rosie,Murray Hilltop Spikes,3rd place,fl-roundnet-open-23,"[21, 24]","[10, 22]",Mixed Advanced (4.5)
Coup de Tête,B-Olivia,P5: Semi-finals,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced (4.5)
Ding around the Rosie,Flugelhorn,P5: Final,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced (4.5)
Demon time,Beach Bums🌴,P9: Quarter-finals,fl-roundnet-open-23,"[0, 0]","[1, 1]",Mixed Advanced (4.5)
Scott/Rafa,Beach Bums🌴,P9: Semi-finals,fl-roundnet-open-23,"[21, 21]","[17, 15]",Mixed Advanced (4.5)
Two Thumbs Up,choppa and the stick,P9: Final,fl-roundnet-open-23,"[0, 0]","[1, 1]",Mixed Advanced (4.5)
stizzy,Two Thumbs Up,9th place,fl-roundnet-open-23,"[0, 0]","[1, 1]",Mixed Advanced (4.5)
Murray Hilltop Spikes,choppa and the stick,9th place,fl-roundnet-open-23,"[20, 0]","[22, 1]",Mixed Advanced (4.5)
Murray Hilltop Spikes,stizzy,P13: Final,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced (4.5)
Murray Hilltop Spikes,stizzy,P13: Final,fl-roundnet-open-23,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced (4.5)
