Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Red Redonda,RR juice gastrico,P17: Round of 16,etsparis2023,"[9, 9]","[15, 15]",Mixed Advanced/Intermediate
Zippy Roosters,Danish Spikamite,P17: Round of 16,etsparis2023,"[11, 15, 15]","[15, 10, 10]",Mixed Advanced/Intermediate
Superb'owl'er,Déjà-vu,P17: Round of 16,etsparis2023,"[11, 15, 15]","[15, 13, 12]",Mixed Advanced/Intermediate
2stressed2bebest,RR juice gastrico,P17: Quarter-finals,etsparis2023,"[16, 15, 7]","[14, 17, 15]",Mixed Advanced/Intermediate
Zippy Roosters,Superb'owl'er,P17: Quarter-finals,etsparis2023,"[15, 16]","[11, 14]",Mixed Advanced/Intermediate
RR juice gastrico,Zippy Roosters,P17: Semi-finals,etsparis2023,"[21, 15]","[19, 11]",Mixed Advanced/Intermediate
Pinkey Jinkey,Pingu Panther,P17: Final,etsparis2023,"[15, 15]","[13, 13]",Mixed Advanced/Intermediate
Pinkey Jinkey,Double A'ce,17th place,etsparis2023,"[15, 15]","[10, 11]",Mixed Advanced/Intermediate
Pingu Panther,Breizh truffades,17th place,etsparis2023,"[15, 15]","[9, 12]",Mixed Advanced/Intermediate
Pinkey Jinkey,RCB Scrambled Tofu,19th place,etsparis2023,"[13, 15, 15]","[15, 13, 6]",Mixed Advanced/Intermediate
Double A'ce,Flying Free,19th place,etsparis2023,"[15, 15]","[13, 13]",Mixed Advanced/Intermediate
Les Loulou,Pingu Panther,19th place,etsparis2023,"[14, 11]","[16, 15]",Mixed Advanced/Intermediate
Ditte og Dutte,Breizh truffades,19th place,etsparis2023,"[13, 12, 16]","[15, 15, 14]",Mixed Advanced/Intermediate
Superb'owl'er,2stressed2bebest,P21: Semi-finals,etsparis2023,"[1, 1]","[0, 0]",Mixed Advanced/Intermediate
Breizh truffades,Double A'ce,P21: Final,etsparis2023,"[20, 15]","[18, 12]",Mixed Advanced/Intermediate
Red Redonda,AToA,P25: Quarter-finals,etsparis2023,"[21, 9, 15]","[20, 15, 11]",Mixed Advanced/Intermediate
Déjà-vu,Danish Spikamite,P25: Quarter-finals,etsparis2023,"[15, 10, 15]","[13, 15, 12]",Mixed Advanced/Intermediate
Red Redonda,Déjà-vu,P25: Semi-finals,etsparis2023,"[0, 8]","[1, 21]",Mixed Advanced/Intermediate
Flying Free,Les Loulou,P25: Final,etsparis2023,"[0, 0]","[1, 1]",Mixed Advanced/Intermediate
Flying Free,RCB Scrambled Tofu,25th place,etsparis2023,"[1, 1]","[0, 0]",Mixed Advanced/Intermediate
Ditte og Dutte,Les Loulou,25th place,etsparis2023,"[10, 18, 10]","[15, 16, 15]",Mixed Advanced/Intermediate
Danish Spikamite,AToA,P29: Semi-finals,etsparis2023,"[13, 13]","[15, 15]",Mixed Advanced/Intermediate
Ditte og Dutte,RCB Scrambled Tofu,P29: Final,etsparis2023,"[1, 1]","[0, 0]",Mixed Advanced/Intermediate
Halvard/Margaux,Olli Otter,Round of 32,etsparis2023,"[15, 15]","[12, 10]",Mixed Advanced/Intermediate
Wazungu,Millenium,Round of 32,etsparis2023,"[8, 15, 15]","[15, 7, 6]",Mixed Advanced/Intermediate
Ok pour moi,Green sailors,Round of 32,etsparis2023,"[15, 15]","[10, 10]",Mixed Advanced/Intermediate
GabriElise,Christmas in Summer 🏝,Round of 32,etsparis2023,"[15, 15]","[3, 8]",Mixed Advanced/Intermediate
False-Net sauce roquefort,Dom und Münster,Round of 32,etsparis2023,"[15, 15]","[12, 13]",Mixed Advanced/Intermediate
Creme Caramel,Cheers Mate,Round of 32,etsparis2023,"[15, 9, 15]","[11, 15, 8]",Mixed Advanced/Intermediate
Tullidos,LancElo,Round of 32,etsparis2023,"[15, 15]","[3, 3]",Mixed Advanced/Intermediate
Chrusumonster,Nimma Net Ninjas,Round of 32,etsparis2023,"[15, 15]","[7, 12]",Mixed Advanced/Intermediate
Halvard/Margaux,Wazungu,Round of 16,etsparis2023,"[8, 12]","[15, 15]",Mixed Advanced/Intermediate
Ok pour moi,GabriElise,Round of 16,etsparis2023,"[10, 12]","[15, 15]",Mixed Advanced/Intermediate
False-Net sauce roquefort,Creme Caramel,Round of 16,etsparis2023,"[13, 15, 15]","[15, 13, 13]",Mixed Advanced/Intermediate
Tullidos,Chrusumonster,Round of 16,etsparis2023,"[11, 6]","[15, 15]",Mixed Advanced/Intermediate
Wazungu,GabriElise,Quarter-finals,etsparis2023,"[12, 10]","[15, 15]",Mixed Advanced/Intermediate
False-Net sauce roquefort,Chrusumonster,Quarter-finals,etsparis2023,"[15, 15]","[13, 12]",Mixed Advanced/Intermediate
GabriElise,False-Net sauce roquefort,Semi-finals,etsparis2023,"[15, 15]","[9, 12]",Mixed Advanced/Intermediate
Team Phoenix,Flip Flop,Final,etsparis2023,"[11, 12]","[15, 15]",Mixed Advanced/Intermediate
Team Phoenix,Flotters,1st place,etsparis2023,"[15, 15]","[8, 8]",Mixed Advanced/Intermediate
Lego and waffles,Flip Flop,1st place,etsparis2023,"[11, 14]","[15, 16]",Mixed Advanced/Intermediate
Flotjes,Team Phoenix,3rd place,etsparis2023,"[18, 15, 9]","[20, 11, 15]",Mixed Advanced/Intermediate
Flotters,The Double Dutch,3rd place,etsparis2023,"[15, 15]","[11, 13]",Mixed Advanced/Intermediate
Lego and waffles,Chat & Chat,3rd place,etsparis2023,"[15, 15]","[10, 12]",Mixed Advanced/Intermediate
Flip Flop,SUI - Gnocchi mit Pecorino,3rd place,etsparis2023,"[15, 15]","[8, 8]",Mixed Advanced/Intermediate
Eigenmann,Flotjes,Semi-finals,etsparis2023,"[0, 0]","[15, 15]",Mixed Advanced/Intermediate
BASIC,Team Phoenix,Semi-finals,etsparis2023,"[12, 10]","[15, 15]",Mixed Advanced/Intermediate
Saus,Flotters,Semi-finals,etsparis2023,"[11, 16]","[15, 18]",Mixed Advanced/Intermediate
Les blonds à rien,The Double Dutch,Semi-finals,etsparis2023,"[8, 12]","[15, 15]",Mixed Advanced/Intermediate
Lego and waffles,Hommingbirds,Semi-finals,etsparis2023,"[15, 11, 15]","[10, 15, 12]",Mixed Advanced/Intermediate
One girl two cuts,Chat & Chat,Semi-finals,etsparis2023,"[6, 15, 12]","[15, 11, 15]",Mixed Advanced/Intermediate
Flip Flop,Fuze Team,Semi-finals,etsparis2023,"[15, 15]","[10, 6]",Mixed Advanced/Intermediate
SUI - Gnocchi mit Pecorino,Long leg Llamas,Semi-finals,etsparis2023,"[1, 1]","[0, 0]",Mixed Advanced/Intermediate
Chrusumonster,Wazungu,P5: Semi-finals,etsparis2023,"[11, 12]","[15, 15]",Mixed Advanced/Intermediate
Lego and waffles,Flotters,P5: Final,etsparis2023,"[17, 15]","[15, 13]",Mixed Advanced/Intermediate
Ok pour moi,Halvard/Margaux,P9: Quarter-finals,etsparis2023,"[13, 13]","[15, 15]",Mixed Advanced/Intermediate
Tullidos,Creme Caramel,P9: Quarter-finals,etsparis2023,"[13, 15, 15]","[15, 13, 13]",Mixed Advanced/Intermediate
Halvard/Margaux,Tullidos,P9: Semi-finals,etsparis2023,"[21, 21]","[14, 14]",Mixed Advanced/Intermediate
The Double Dutch,SUI - Gnocchi mit Pecorino,P9: Final,etsparis2023,"[12, 6]","[15, 15]",Mixed Advanced/Intermediate
The Double Dutch,Flotjes,9th place,etsparis2023,"[15, 15]","[12, 11]",Mixed Advanced/Intermediate
SUI - Gnocchi mit Pecorino,Chat & Chat,9th place,etsparis2023,"[15, 15]","[10, 13]",Mixed Advanced/Intermediate
Creme Caramel,Ok pour moi,P13: Semi-finals,etsparis2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced/Intermediate
Chat & Chat,Flotjes,P13: Final,etsparis2023,"[8, 15, 15]","[15, 7, 10]",Mixed Advanced/Intermediate
Millenium,Olli Otter,P17: Round of 16,etsparis2023,"[12, 16]","[15, 18]",Mixed Advanced/Intermediate
Green sailors,Christmas in Summer 🏝,P17: Round of 16,etsparis2023,"[15, 15]","[11, 11]",Mixed Advanced/Intermediate
Cheers Mate,Dom und Münster,P17: Round of 16,etsparis2023,"[15, 13, 9]","[13, 15, 15]",Mixed Advanced/Intermediate
LancElo,Nimma Net Ninjas,P17: Round of 16,etsparis2023,"[11, 11]","[7, 9]",Mixed Advanced/Intermediate
Olli Otter,Green sailors,P17: Quarter-finals,etsparis2023,"[16, 13, 15]","[14, 15, 8]",Mixed Advanced/Intermediate
Dom und Münster,LancElo,P17: Quarter-finals,etsparis2023,"[15, 15]","[13, 8]",Mixed Advanced/Intermediate
Olli Otter,Dom und Münster,P17: Semi-finals,etsparis2023,"[11, 10]","[15, 15]",Mixed Advanced/Intermediate
Saus,Hommingbirds,P17: Final,etsparis2023,"[15, 15]","[10, 13]",Mixed Advanced/Intermediate
BASIC,Saus,17th place,etsparis2023,"[13, 15]","[15, 17]",Mixed Advanced/Intermediate
Hommingbirds,Fuze Team,17th place,etsparis2023,"[15, 15]","[13, 6]",Mixed Advanced/Intermediate
BASIC,Eigenmann,19th place,etsparis2023,"[15, 15]","[0, 0]",Mixed Advanced/Intermediate
Saus,Les blonds à rien,19th place,etsparis2023,"[14, 15, 15]","[16, 8, 12]",Mixed Advanced/Intermediate
One girl two cuts,Hommingbirds,19th place,etsparis2023,"[15, 13, 9]","[11, 15, 15]",Mixed Advanced/Intermediate
Fuze Team,Long leg Llamas,19th place,etsparis2023,"[15, 9, 15]","[9, 15, 13]",Mixed Advanced/Intermediate
LancElo,Green sailors,P21: Semi-finals,etsparis2023,"[15, 13, 12]","[12, 15, 15]",Mixed Advanced/Intermediate
Fuze Team,BASIC,P21: Final,etsparis2023,"[10, 10]","[15, 15]",Mixed Advanced/Intermediate
Christmas in Summer 🏝,Millenium,P25: Quarter-finals,etsparis2023,"[14, 0]","[21, 1]",Mixed Advanced/Intermediate
Nimma Net Ninjas,Cheers Mate,P25: Quarter-finals,etsparis2023,"[12, 16, 8]","[15, 14, 15]",Mixed Advanced/Intermediate
Millenium,Cheers Mate,P25: Semi-finals,etsparis2023,"[14, 0]","[21, 21]",Mixed Advanced/Intermediate
Les blonds à rien,One girl two cuts,P25: Final,etsparis2023,"[15, 15]","[10, 13]",Mixed Advanced/Intermediate
Les blonds à rien,Eigenmann,25th place,etsparis2023,"[15, 15]","[0, 0]",Mixed Advanced/Intermediate
Long leg Llamas,One girl two cuts,25th place,etsparis2023,"[15, 10, 19]","[10, 15, 21]",Mixed Advanced/Intermediate
Nimma Net Ninjas,Christmas in Summer 🏝,P29: Semi-finals,etsparis2023,"[15, 15]","[8, 10]",Mixed Advanced/Intermediate
Long leg Llamas,Eigenmann,P29: Final,etsparis2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced/Intermediate
Nimma Net Ninjas,Christmas in Summer 🏝,P29: Semi-finals,etsparis2023,"[15, 15]","[8, 10]",Mixed Advanced/Intermediate
Long leg Llamas,Eigenmann,P29: Final,etsparis2023,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced/Intermediate
Erik/Marco,Hokus Boom,Round of 32,etsparis2023,"[15, 12, 15]","[13, 15, 9]",Open Gold/Premier
Hustling Brothers,Erik/Marco,Round of 16,etsparis2023,"[21, 21]","[16, 12]",Open Gold/Premier
Elbourne/Hatas,Stadtaffen,Round of 16,etsparis2023,"[21, 11, 25]","[19, 21, 24]",Open Gold/Premier
RBZ Capri Sons,JulJan,Round of 16,etsparis2023,"[19, 21, 19]","[21, 18, 21]",Open Gold/Premier
RCB Spikeleeks,Eisenträger/Siemer,Round of 16,etsparis2023,"[17, 21]","[21, 23]",Open Gold/Premier
Hustling Brothers,Elbourne/Hatas,Quarter-finals,etsparis2023,"[21, 21]","[15, 13]",Open Gold/Premier
JulJan,Eisenträger/Siemer,Quarter-finals,etsparis2023,"[21, 20, 18]","[15, 22, 21]",Open Gold/Premier
Hustling Brothers,Eisenträger/Siemer,Semi-finals,etsparis2023,"[18, 26, 20]","[21, 24, 22]",Open Gold/Premier
Kandula/Visek,Lacombe/Chapelière,Final,etsparis2023,"[21, 19, 18]","[18, 21, 21]",Open Gold/Premier
RCG Powerline,Kandula/Visek,1st place,etsparis2023,"[17, 24]","[21, 25]",Open Gold/Premier
Never Cold🌡️,Lacombe/Chapelière,1st place,etsparis2023,"[17, 19]","[21, 21]",Open Gold/Premier
RCG Powerline,Pierre Feuille Victor,3rd place,etsparis2023,"[21, 21]","[18, 19]",Open Gold/Premier
Future Commando,Kandula/Visek,3rd place,etsparis2023,"[19, 17]","[21, 21]",Open Gold/Premier
Pour Combien ?,Never Cold🌡️,3rd place,etsparis2023,"[19, 21, 24]","[21, 14, 26]",Open Gold/Premier
Sayy no to GunZ,Lacombe/Chapelière,3rd place,etsparis2023,"[18, 16]","[21, 21]",Open Gold/Premier
Pierre Feuille Victor,Curtain Call,Semi-finals,etsparis2023,"[15, 15]","[13, 13]",Open Gold/Premier
Never Cold🌡️,nerds in disguise,Semi-finals,etsparis2023,"[15, 15]","[11, 11]",Open Gold/Premier
JulJan,Elbourne/Hatas,P5: Semi-finals,etsparis2023,"[15, 15]","[11, 12]",Open Gold/Premier
Never Cold🌡️,RCG Powerline,P5: Final,etsparis2023,"[15, 15]","[11, 11]",Open Gold/Premier
Stadtaffen,Erik/Marco,P9: Quarter-finals,etsparis2023,"[16, 15]","[14, 13]",Open Gold/Premier
RCB Spikeleeks,RBZ Capri Sons,P9: Quarter-finals,etsparis2023,"[15, 15, 11]","[13, 17, 15]",Open Gold/Premier
Stadtaffen,RBZ Capri Sons,P9: Semi-finals,etsparis2023,"[11, 12]","[15, 15]",Open Gold/Premier
Future Commando,Pour Combien ?,P9: Final,etsparis2023,"[15, 14, 12]","[12, 16, 15]",Open Gold/Premier
Future Commando,Pierre Feuille Victor,9th place,etsparis2023,"[15, 13, 15]","[12, 15, 13]",Open Gold/Premier
Sayy no to GunZ,Pour Combien ?,9th place,etsparis2023,"[19, 19]","[21, 21]",Open Gold/Premier
RCB Spikeleeks,Erik/Marco,P13: Semi-finals,etsparis2023,"[13, 15, 17]","[15, 13, 15]",Open Gold/Premier
Sayy no to GunZ,Pierre Feuille Victor,P13: Final,etsparis2023,"[0, 0]","[1, 1]",Open Gold/Premier
Curtain Call,nerds in disguise,P17: Final,etsparis2023,"[21, 21]","[18, 19]",Open Gold/Premier
Curtain Call,nerds in disguise,P17: Final,etsparis2023,"[21, 21]","[18, 19]",Open Gold/Premier
Les Spikmins,Les chicheurs,Round of 32,etsparis2023,"[21, 21]","[18, 10]",Open Contender
Double Bang,Lucassoulet,Round of 32,etsparis2023,"[15, 15]","[12, 13]",Open Contender
Mentally Unstable,Tee-Sche-Weh,Round of 32,etsparis2023,"[15, 13, 15]","[12, 15, 11]",Open Contender
Linnet Brothers,Twisted owls,Round of 32,etsparis2023,"[15, 15]","[10, 11]",Open Contender
Pocket Aces,RC Züriii,Round of 32,etsparis2023,"[16, 16]","[14, 14]",Open Contender
JuPikaï,Le Spiko de Familia,Round of 32,etsparis2023,"[15, 15]","[13, 13]",Open Contender
Hammer/Klinkby,Flatshot,Round of 32,etsparis2023,"[18, 15]","[16, 8]",Open Contender
Spikeghetti,PusshyCut,Round of 32,etsparis2023,"[15, 15]","[13, 12]",Open Contender
Les Spikmins,Double Bang,Round of 16,etsparis2023,"[21, 21]","[16, 18]",Open Contender
Mentally Unstable,Linnet Brothers,Round of 16,etsparis2023,"[12, 15, 13]","[15, 13, 15]",Open Contender
Pocket Aces,JuPikaï,Round of 16,etsparis2023,"[15, 15]","[13, 12]",Open Contender
Hammer/Klinkby,Spikeghetti,Round of 16,etsparis2023,"[15, 15]","[13, 13]",Open Contender
Les Spikmins,Linnet Brothers,Quarter-finals,etsparis2023,"[21, 24, 21]","[16, 25, 18]",Open Contender
Pocket Aces,Hammer/Klinkby,Quarter-finals,etsparis2023,"[21, 21]","[16, 16]",Open Contender
Les Spikmins,Pocket Aces,Semi-finals,etsparis2023,"[13, 13]","[15, 15]",Open Contender
Krakoucass,RCB Drü,Final,etsparis2023,"[1, 0, 0]","[0, 1, 1]",Open Contender
Double Touch,Krakoucass,1st place,etsparis2023,"[19, 21, 21]","[21, 16, 23]",Open Contender
Galaxy Impact,RCB Drü,1st place,etsparis2023,"[21, 16, 18]","[19, 21, 21]",Open Contender
Double Touch,Berlin City Girls,3rd place,etsparis2023,"[15, 15]","[11, 12]",Open Contender
Krakoucass,RBZ Tocco Italiano,3rd place,etsparis2023,"[15, 8, 15]","[9, 15, 13]",Open Contender
Alakazam,Galaxy Impact,3rd place,etsparis2023,"[13, 11]","[15, 15]",Open Contender
RCB Drü,No Pressure 🌴,3rd place,etsparis2023,"[15, 15]","[9, 9]",Open Contender
Double Touch,Simon/Jorge,Semi-finals,etsparis2023,"[15, 15]","[9, 11]",Open Contender
Berlin City Girls,Hakuna Matata,Semi-finals,etsparis2023,"[15, 15]","[13, 11]",Open Contender
Krakoucass,Cheesy!,Semi-finals,etsparis2023,"[15, 18]","[11, 16]",Open Contender
RBZ Tocco Italiano,One Tap,Semi-finals,etsparis2023,"[15, 13, 15]","[13, 15, 12]",Open Contender
Alakazam,mothercuter,Semi-finals,etsparis2023,"[15, 15]","[7, 5]",Open Contender
Pas Dégueu,Galaxy Impact,Semi-finals,etsparis2023,"[11, 10]","[15, 15]",Open Contender
RCB Drü,černí čůráci,Semi-finals,etsparis2023,"[15, 15]","[10, 13]",Open Contender
No Pressure 🌴,TABERNITA,Semi-finals,etsparis2023,"[15, 21]","[12, 20]",Open Contender
Hammer/Klinkby,Linnet Brothers,P5: Semi-finals,etsparis2023,"[9, 14]","[15, 16]",Open Contender
Galaxy Impact,Double Touch,P5: Final,etsparis2023,"[1, 0, 0]","[0, 1, 1]",Open Contender
Mentally Unstable,Double Bang,P9: Quarter-finals,etsparis2023,"[21, 21]","[15, 15]",Open Contender
Spikeghetti,JuPikaï,P9: Quarter-finals,etsparis2023,"[13, 15, 13]","[15, 13, 15]",Open Contender
Mentally Unstable,JuPikaï,P9: Semi-finals,etsparis2023,"[0, 1, 0]","[1, 0, 1]",Open Contender
RBZ Tocco Italiano,Alakazam,P9: Final,etsparis2023,"[21, 1]","[17, 0]",Open Contender
RBZ Tocco Italiano,Berlin City Girls,9th place,etsparis2023,"[1, 1]","[0, 0]",Open Contender
No Pressure 🌴,Alakazam,9th place,etsparis2023,"[0, 1, 0]","[1, 0, 1]",Open Contender
Spikeghetti,Double Bang,P13: Semi-finals,etsparis2023,"[1, 1]","[0, 0]",Open Contender
No Pressure 🌴,Berlin City Girls,P13: Final,etsparis2023,"[1, 1]","[0, 0]",Open Contender
Lucassoulet,Les chicheurs,P17: Round of 16,etsparis2023,"[15, 15]","[11, 11]",Open Contender
Tee-Sche-Weh,Twisted owls,P17: Round of 16,etsparis2023,"[11, 15, 11]","[15, 13, 15]",Open Contender
Le Spiko de Familia,RC Züriii,P17: Round of 16,etsparis2023,"[15, 15]","[13, 9]",Open Contender
Flatshot,PusshyCut,P17: Round of 16,etsparis2023,"[15, 13, 15]","[11, 15, 13]",Open Contender
Lucassoulet,Twisted owls,P17: Quarter-finals,etsparis2023,"[15, 12, 19]","[12, 15, 17]",Open Contender
Le Spiko de Familia,Flatshot,P17: Quarter-finals,etsparis2023,"[15, 15]","[11, 12]",Open Contender
Lucassoulet,Le Spiko de Familia,P17: Semi-finals,etsparis2023,"[15, 12, 12]","[13, 15, 15]",Open Contender
Hakuna Matata,Pas Dégueu,P17: Final,etsparis2023,"[12, 12]","[15, 15]",Open Contender
Hakuna Matata,Cheesy!,17th place,etsparis2023,"[15, 11, 15]","[11, 15, 13]",Open Contender
Pas Dégueu,TABERNITA,17th place,etsparis2023,"[15, 15]","[10, 11]",Open Contender
Hakuna Matata,Simon/Jorge,19th place,etsparis2023,"[15, 15]","[13, 11]",Open Contender
Cheesy!,One Tap,19th place,etsparis2023,"[15, 15]","[12, 11]",Open Contender
Pas Dégueu,mothercuter,19th place,etsparis2023,"[15, 13, 15]","[12, 15, 10]",Open Contender
černí čůráci,TABERNITA,19th place,etsparis2023,"[15, 10, 14]","[12, 15, 16]",Open Contender
Flatshot,Twisted owls,P21: Semi-finals,etsparis2023,"[9, 8]","[15, 15]",Open Contender
TABERNITA,Cheesy!,P21: Final,etsparis2023,"[15, 12, 12]","[10, 15, 15]",Open Contender
Tee-Sche-Weh,Les chicheurs,P25: Quarter-finals,etsparis2023,"[15, 15]","[12, 13]",Open Contender
PusshyCut,RC Züriii,P25: Quarter-finals,etsparis2023,"[13, 11]","[15, 15]",Open Contender
Tee-Sche-Weh,RC Züriii,P25: Semi-finals,etsparis2023,"[12, 12]","[15, 15]",Open Contender
One Tap,mothercuter,P25: Final,etsparis2023,"[15, 13, 25]","[10, 15, 27]",Open Contender
One Tap,Simon/Jorge,25th place,etsparis2023,"[0, 1, 1]","[1, 0, 0]",Open Contender
černí čůráci,mothercuter,25th place,etsparis2023,"[12, 20]","[15, 21]",Open Contender
PusshyCut,Les chicheurs,P29: Semi-finals,etsparis2023,"[13, 15, 18]","[15, 13, 16]",Open Contender
černí čůráci,Simon/Jorge,P29: Final,etsparis2023,"[0, 0]","[1, 1]",Open Contender
Burger Kings,Golden Derby,Round of 32,etsparis2023,"[21, 15]","[20, 11]",Open Contender
Stráinséirí Spikeball,Elastic Chia Jam dogpoop name,Round of 32,etsparis2023,"[12, 15, 15]","[15, 12, 13]",Open Contender
Rightie on two,High on Hygge,Round of 32,etsparis2023,"[15, 10, 15]","[11, 15, 13]",Open Contender
Arabic Touch,Charlie & the Unsatisfactory,Round of 32,etsparis2023,"[15, 15]","[12, 13]",Open Contender
We're Just Here So We Don't Get Fined,Machi Koro,Round of 32,etsparis2023,"[8, 15]","[15, 17]",Open Contender
Free Wheelin’,Rebotet Guarriors,Round of 32,etsparis2023,"[15, 10, 15]","[11, 15, 13]",Open Contender
Drim Team,Flying Otter,Round of 32,etsparis2023,"[15, 15]","[9, 10]",Open Contender
Carambolage,Burger Kings,Round of 16,etsparis2023,"[19, 15]","[17, 11]",Open Contender
Stráinséirí Spikeball,Rightie on two,Round of 16,etsparis2023,"[13, 10]","[15, 15]",Open Contender
Arabic Touch,Machi Koro,Round of 16,etsparis2023,"[15, 15]","[9, 10]",Open Contender
Free Wheelin’,Drim Team,Round of 16,etsparis2023,"[9, 6]","[15, 15]",Open Contender
Carambolage,Rightie on two,Quarter-finals,etsparis2023,"[13, 15, 12]","[15, 12, 15]",Open Contender
Arabic Touch,Drim Team,Quarter-finals,etsparis2023,"[21, 21]","[17, 17]",Open Contender
Rightie on two,Arabic Touch,Semi-finals,etsparis2023,"[16, 16]","[21, 21]",Open Contender
