Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Don't skip leg day,Double Fault,Round of 32,sts22raleighnc,"[21, 21]","[3, 15]",Contender 4.5+
Juke Jam,Blaze,Round of 32,sts22raleighnc,"[21, 19, 18]","[19, 21, 21]",Contender 4.5+
Wetball spikes,Billy Bubbin,Round of 32,sts22raleighnc,"[14, 11]","[21, 21]",Contender 4.5+
Knights of the Round Net,City Boys,Round of 32,sts22raleighnc,"[21, 21]","[19, 11]",Contender 4.5+
BikeSpall,NC State Spike,Round of 32,sts22raleighnc,"[18, 18]","[21, 21]",Contender 4.5+
fireball kwanzaa,Lil Stitious,Round of 32,sts22raleighnc,"[0, 0]","[1, 1]",Contender 4.5+
Pinpoint Accuracy,Shaquille Oatmeal,Round of 32,sts22raleighnc,"[21, 12, 21]","[12, 21, 18]",Contender 4.5+
All Gas No Brakes,Two Friends,Round of 32,sts22raleighnc,"[26, 21]","[24, 15]",Contender 4.5+
Don't skip leg day,Blaze,Round of 16,sts22raleighnc,"[21, 21]","[15, 13]",Contender 4.5+
Billy Bubbin,Knights of the Round Net,Round of 16,sts22raleighnc,"[15, 19]","[21, 21]",Contender 4.5+
NC State Spike,Lil Stitious,Round of 16,sts22raleighnc,"[0, 0]","[1, 1]",Contender 4.5+
Pinpoint Accuracy,All Gas No Brakes,Round of 16,sts22raleighnc,"[22, 25, 21]","[24, 23, 15]",Contender 4.5+
Don't skip leg day,Knights of the Round Net,Quarter-finals,sts22raleighnc,"[18, 21, 21]","[21, 14, 17]",Contender 4.5+
Lil Stitious,Pinpoint Accuracy,Quarter-finals,sts22raleighnc,"[21, 21]","[12, 16]",Contender 4.5+
Don't skip leg day,Lil Stitious,Semi-finals,sts22raleighnc,"[1, 1]","[0, 0]",Contender 4.5+
Martin/Pleszkoch,Tazzmires,Final,sts22raleighnc,"[21, 21]","[19, 19]",Contender 4.5+
Martin/Pleszkoch,Off Day,1st place,sts22raleighnc,"[22, 21]","[20, 13]",Contender 4.5+
Tazzmires,Big Dig Energy,1st place,sts22raleighnc,"[21, 21]","[15, 14]",Contender 4.5+
Martin/Pleszkoch,Parceros,3rd place,sts22raleighnc,"[18, 21, 21]","[21, 15, 18]",Contender 4.5+
Two of a Kind,Off Day,3rd place,sts22raleighnc,"[14, 16]","[21, 21]",Contender 4.5+
Tazzmires,Thunderspank,3rd place,sts22raleighnc,"[18, 21, 21]","[21, 17, 18]",Contender 4.5+
Big Dig Energy,Turf Scar,3rd place,sts22raleighnc,"[19, 21, 21]","[21, 19, 18]",Contender 4.5+
Martin/Pleszkoch,Swag,Semi-finals,sts22raleighnc,"[21, 21]","[12, 11]",Contender 4.5+
Parceros,Name Pending,Semi-finals,sts22raleighnc,"[28, 21]","[26, 19]",Contender 4.5+
Two of a Kind,Monkey Business,Semi-finals,sts22raleighnc,"[21, 21]","[18, 18]",Contender 4.5+
Off Day,Aspiring Contenders,Semi-finals,sts22raleighnc,"[21, 21]","[14, 15]",Contender 4.5+
Tazzmires,Coy Barnes Fan Club,Semi-finals,sts22raleighnc,"[21, 19, 21]","[16, 21, 17]",Contender 4.5+
Walmart Wolves,Thunderspank,Semi-finals,sts22raleighnc,"[19, 11]","[21, 21]",Contender 4.5+
Big Dig Energy,Go Fish,Semi-finals,sts22raleighnc,"[0, 1, 1]","[1, 0, 0]",Contender 4.5+
Turf Scar,Sour Patch Kids,Semi-finals,sts22raleighnc,"[25, 24]","[23, 22]",Contender 4.5+
Pinpoint Accuracy,Knights of the Round Net,P5: Semi-finals,sts22raleighnc,[-1],[-1],Contender 4.5+
Big Dig Energy,Off Day,P5: Final,sts22raleighnc,[-1],[-1],Contender 4.5+
Billy Bubbin,Blaze,P9: Quarter-finals,sts22raleighnc,[-1],[-1],Contender 4.5+
All Gas No Brakes,NC State Spike,P9: Quarter-finals,sts22raleighnc,[-1],[-1],Contender 4.5+
Two of a Kind,Parceros,9th place,sts22raleighnc,[-1],[-1],Contender 4.5+
Turf Scar,Thunderspank,9th place,sts22raleighnc,[-1],[-1],Contender 4.5+
Juke Jam,Double Fault,P17: Round of 16,sts22raleighnc,[-1],[-1],Contender 4.5+
Wetball spikes,City Boys,P17: Round of 16,sts22raleighnc,[-1],[-1],Contender 4.5+
fireball kwanzaa,BikeSpall,P17: Round of 16,sts22raleighnc,[-1],[-1],Contender 4.5+
Shaquille Oatmeal,Two Friends,P17: Round of 16,sts22raleighnc,[-1],[-1],Contender 4.5+
Name Pending,Swag,19th place,sts22raleighnc,[-1],[-1],Contender 4.5+
Monkey Business,Aspiring Contenders,19th place,sts22raleighnc,[-1],[-1],Contender 4.5+
Walmart Wolves,Coy Barnes Fan Club,19th place,sts22raleighnc,[-1],[-1],Contender 4.5+
Go Fish,Sour Patch Kids,19th place,sts22raleighnc,[-1],[-1],Contender 4.5+
The Last Drop,Lauser / Venkatraman,Round of 16,sts22raleighnc,"[1, 1]","[0, 0]",Contender 4.5+
Djibouti Schnitzels,Chornobyl,Round of 16,sts22raleighnc,"[21, 21]","[9, 14]",Contender 4.5+
Conglomerate,Lazy bros,Round of 16,sts22raleighnc,"[15, 18]","[21, 21]",Contender 4.5+
Domino Effect,The Last Drop,Quarter-finals,sts22raleighnc,"[34, 21]","[32, 17]",Contender 4.5+
Djibouti Schnitzels,Lazy bros,Quarter-finals,sts22raleighnc,"[21, 21]","[14, 16]",Contender 4.5+
Domino Effect,Djibouti Schnitzels,Semi-finals,sts22raleighnc,"[13, 21, 21]","[21, 17, 14]",Contender 4.5+
Noah/Elijah,Harry Quads,Final,sts22raleighnc,"[1, 1]","[0, 0]",Contender 4.5+
10-4,Noah/Elijah,1st place,sts22raleighnc,"[15, 19]","[21, 21]",Contender 4.5+
Harry Quads,Subway Surfers,1st place,sts22raleighnc,"[1, 0, 1]","[0, 1, 0]",Contender 4.5+
Noah/Elijah,Corn Tortillas,3rd place,sts22raleighnc,"[1, 1]","[0, 0]",Contender 4.5+
Harry Quads,Ball Busters,3rd place,sts22raleighnc,"[1, 1]","[0, 0]",Contender 4.5+
Subway Surfers,Mike Hawk,3rd place,sts22raleighnc,"[1, 1]","[0, 0]",Contender 4.5+
Lazy bros,The Last Drop,P5: Semi-finals,sts22raleighnc,[-1],[-1],Contender 4.5+
Subway Surfers,10-4,P5: Final,sts22raleighnc,[-1],[-1],Contender 4.5+
Conglomerate,Chornobyl,P9: Quarter-finals,sts22raleighnc,[-1],[-1],Contender 4.5+
Mike Hawk,Ball Busters,9th place,sts22raleighnc,[-1],[-1],Contender 4.5+
Lazy Roundnet,Bums,Round of 16,sts22raleighnc,"[1, 0, 1]","[0, 1, 0]",Advanced 4.0
Ball Blasters,Lazy Roundnet,Quarter-finals,sts22raleighnc,"[21, 21]","[12, 15]",Advanced 4.0
Two Ball Tuesday,Dora and Spongebob: The Remix,Quarter-finals,sts22raleighnc,"[21, 21]","[18, 19]",Advanced 4.0
Ball Blasters,Two Ball Tuesday,Semi-finals,sts22raleighnc,"[21, 15, 19]","[18, 21, 21]",Advanced 4.0
Backyard Bros,Green Peppers🫑,Final,sts22raleighnc,"[21, 21]","[10, 14]",Advanced 4.0
Backyard Bros,D5 Athletes,1st place,sts22raleighnc,"[21, 21]","[19, 19]",Advanced 4.0
Mermaid Man and Barnacle Boy,Green Peppers🫑,1st place,sts22raleighnc,"[1, 0, 0]","[0, 1, 1]",Advanced 4.0
D5 Athletes,MBR Initiative,3rd place,sts22raleighnc,"[21, 21]","[15, 18]",Advanced 4.0
Dora and Spongebob: The Remix,Lazy Roundnet,P5: Semi-finals,sts22raleighnc,[0],[1],Advanced 4.0
Mermaid Man and Barnacle Boy,D5 Athletes,P5: Final,sts22raleighnc,[21],[17],Advanced 4.0
besties 👯‍♀️,A to Z,Round of 16,sts22raleighnc,"[21, 21]","[10, 15]",Women's Advanced 4.0+
TWINZ,besties 👯‍♀️,Quarter-finals,sts22raleighnc,"[21, 21]","[17, 12]",Women's Advanced 4.0+
Almost a Jazz Band,Florabama,Quarter-finals,sts22raleighnc,"[21, 21]","[13, 14]",Women's Advanced 4.0+
TWINZ,Almost a Jazz Band,Semi-finals,sts22raleighnc,"[21, 21]","[16, 9]",Women's Advanced 4.0+
Graham/Rogers,Biggie Smalls,Final,sts22raleighnc,"[21, 21]","[15, 15]",Women's Advanced 4.0+
Graham/Rogers,Lime & Salt,1st place,sts22raleighnc,"[21, 21]","[15, 15]",Women's Advanced 4.0+
Biggie Smalls,Free Ballin’,1st place,sts22raleighnc,"[21, 21]","[15, 15]",Women's Advanced 4.0+
Florabama,besties 👯‍♀️,P5: Semi-finals,sts22raleighnc,[21],[19],Women's Advanced 4.0+
Free Ballin’,Lime & Salt,P5: Final,sts22raleighnc,[-1],[-1],Women's Advanced 4.0+
Booger Munchers,The Big Doubles,Round of 16,sts22raleighnc,[16],[21],Intermediate 3.0
Bishops,TBD,Round of 16,sts22raleighnc,[21],[11],Intermediate 3.0
Bad Hombres,Simply Bad,Round of 16,sts22raleighnc,[21],[10],Intermediate 3.0
CWR,The Big Doubles,Quarter-finals,sts22raleighnc,"[21, 21]","[14, 9]",Intermediate 3.0
Bishops,Bad Hombres,Quarter-finals,sts22raleighnc,"[10, 17]","[21, 21]",Intermediate 3.0
CWR,Bad Hombres,Semi-finals,sts22raleighnc,"[13, 21, 17]","[21, 17, 21]",Intermediate 3.0
Lobster Traps,Tyland,Final,sts22raleighnc,"[15, 21, 19]","[21, 12, 21]",Intermediate 3.0
Lobster Traps,Something Witty,1st place,sts22raleighnc,"[21, 21]","[18, 15]",Intermediate 3.0
Tyland,Knights of Thiqkington,1st place,sts22raleighnc,"[21, 21]","[18, 19]",Intermediate 3.0
Something Witty,Setters of Catan,3rd place,sts22raleighnc,[21],[18],Intermediate 3.0
Tyland,Monkey Bizniss,3rd place,sts22raleighnc,[21],[7],Intermediate 3.0
Knights of Thiqkington,Mike Hawk,3rd place,sts22raleighnc,[21],[14],Intermediate 3.0
Bishops,The Big Doubles,P5: Semi-finals,sts22raleighnc,[21],[15],Intermediate 3.0
Knights of Thiqkington,Something Witty,P5: Final,sts22raleighnc,[-1],[-1],Intermediate 3.0
Simply Bad,TBD,P9: Quarter-finals,sts22raleighnc,[1],[0],Intermediate 3.0
Booger Munchers,Simply Bad,P9: Semi-finals,sts22raleighnc,[-1],[-1],Intermediate 3.0
Mike Hawk,Monkey Bizniss,9th place,sts22raleighnc,[-1],[-1],Intermediate 3.0
